TFIDF FILE ./novels/DickensAChristmasCarol.txt
('artful', 0.008894788060838366)
('arthur', 0.00630203777622726)
('artifice', 0.005412457305111513)
('artificial', 0.0012963751423055528)
('ascii', 0.0)
('ashamed', 0.0012963751423055528)
('aside', 0.0005379590992340645)
('ask', 0.0016402010785280519)
('asked', 0.005740703774848182)
('asleep', 0.0018267658792735476)
('aspirations', 0.00315101888811363)
('ass', 0.00630203777622726)
('assembled', 0.0031668652322658763)
('assembling', 0.005412457305111513)
('assign', 0.0026718775372114533)
('assigned', 0.0017385071926762244)
('assist', 0.0031668652322658763)
('assistance', 8.825868659732292e-05)
('assisted', 0.0026718775372114533)
('associated', 0.0)
('assure', 0.005745256655833725)
('assured', 0.0009133829396367738)
('astonish', 0.004064401827750404)
('astonished', 0.0007962980707429995)
('astonishment', 0.0034888419526112693)
('ate', 0.0012963751423055528)
('atmosphere', 0.001592596141485999)
('atom', 0.004889526080789855)
('atoms', 0.004064401827750404)
('attach', 0.0020763302571738633)
('attached', 0.0002647760597919688)
('attended', 0.0007962980707429995)
('attention', 0.0005467336928426839)
('attentively', 0.0029014545102133142)
('attire', 0.004889526080789855)
('attired', 0.004447394030419183)
('attitude', 0.008692535963381124)
('attract', 0.0022614384169978826)
('attractive', 0.0024593224598426426)
('aught', 0.0024593224598426426)
('aunts', 0.006052473398326944)
('author', 0.0)
('authority', 0.0005755598751391351)
('available', 0.00017651737319464584)
('avarice', 0.00745315752650553)
('avoid', 0.0004712508892661021)
('awake', 0.0009133829396367738)
('awaking', 0.006052473398326944)
('away', 0.0)
('awful', 0.005215521578028674)
('awkwardly', 0.003726578763252765)
('awoke', 0.0028726283279168624)
('axe', 0.0029014545102133142)
('b', 0.0003530347463892917)
('baba', 0.01608108993780697)
('baby', 0.012296612299213215)
('bachelor', 0.00745315752650553)
('back', 0.005020951592851269)
('backs', 0.0022614384169978826)
('backward', 0.0011629473175370896)
('bad', 0.0012552378982128173)
('bade', 0.005707343607006645)
('badly', 0.0017385071926762244)
('bag', 0.0024593224598426426)
('bags', 0.004064401827750404)
('bah', 0.010824914610223026)
('baker', 0.022236970152095917)
('bakers', 0.012104946796653889)
('baking', 0.008040544968903485)
('balancing', 0.004064401827750404)
('baleful', 0.004889526080789855)
('ball', 0.0034888419526112693)
('balustrades', 0.008040544968903485)
('bandage', 0.008128803655500809)
('bang', 0.004447394030419183)
('banker', 0.0024593224598426426)
('bar', 0.0011629473175370896)
('bare', 0.0034190298331745646)
('bared', 0.004889526080789855)
('barely', 0.0012963751423055528)
('bareness', 0.008040544968903485)
('barer', 0.010028616539480026)
('bargain', 0.004918644919685285)
('barred', 0.004918644919685285)
('barrels', 0.004064401827750404)
('barren', 0.0019024478690022146)
('base', 0.001035451616901472)
('based', 0.0)
('basin', 0.00315101888811363)
('baskets', 0.011179736289758296)
('basking', 0.006877597651366396)
('bass', 0.004447394030419183)
('battled', 0.006877597651366396)
('beaming', 0.0068487714690699435)
('bear', 0.0014345575979575053)
('bearers', 0.00315101888811363)
('bearing', 0.0005755598751391351)
('beat', 0.004141806467605888)
('beaten', 0.0011629473175370896)
('beating', 0.001035451616901472)
('beautiful', 0.0003586393994893763)
('became', 0.001793196997446882)
('because', 0.0)
('beckoned', 0.0029014545102133142)
('become', 0.0002647760597919688)
('becoming', 0.0018267658792735476)
('bed', 0.018417916004452323)
('bedight', 0.010028616539480026)
('bedlam', 0.006877597651366396)
('bedpost', 0.02005723307896005)
('bedroom', 0.00630203777622726)
('beds', 0.003889125426916659)
('beef', 0.00630203777622726)
('been', 0.006089849375215283)
('beer', 0.0034243857345349718)
('beetling', 0.008040544968903485)
('before', 0.0)
('beforehand', 0.0034243857345349718)
('began', 0.0037700071141288168)
('beggars', 0.016237371915334538)
('begged', 0.003889125426916659)
('begin', 0.001592596141485999)
('beginning', 0.0)
('begins', 0.0014363141639584312)
('beguiled', 0.004889526080789855)
('begun', 0.0007412052653315362)
('behave', 0.00315101888811363)
('beheld', 0.0031668652322658763)
('behind', 0.003227754595404387)
('behindhand', 0.006877597651366396)
('behold', 0.0076097914760088585)
('being', 0.0032655714041009485)
('beings', 0.001592596141485999)
('belief', 0.0007962980707429995)
('believe', 0.0049206032355841554)
('believed', 0.0008201005392640259)
('belinda', 0.03216217987561394)
('bell', 0.02154471245937647)
('belle', 0.008894788060838366)
('bellied', 0.006877597651366396)
('bells', 0.005215521578028674)
('belonged', 0.0007962980707429995)
('belonging', 0.003889125426916659)
('below', 0.0)
('belshazzars', 0.010028616539480026)
('belt', 0.008015632611634361)
('bending', 0.0019024478690022146)
('beneath', 0.0028275053355966127)
('benefit', 0.0014363141639584312)
('benevolence', 0.009453056664340891)
('bent', 0.0018267658792735476)
('bereft', 0.004889526080789855)
('berries', 0.014668578242369565)
('beseech', 0.005412457305111513)
('beseeching', 0.006052473398326944)
('beside', 0.009133829396367739)
('besides', 0.0004712508892661021)
('besought', 0.004064401827750404)
('best', 0.0012552378982128173)
('bestow', 0.004918644919685285)
('bestowed', 0.0015834326161329381)
('better', 0.0026897954961703227)
('between', 0.0007060694927785834)
('beware', 0.0068487714690699435)
('bewildering', 0.003726578763252765)
('beyond', 0.0008825868659732294)
('bide', 0.004889526080789855)
('biffins', 0.010028616539480026)
('big', 0.0011511197502782702)
('bigotry', 0.005412457305111513)
('bilious', 0.008040544968903485)
('bills', 0.004447394030419183)
('binary', 0.0)
('bird', 0.0006838059666349129)
('birds', 0.0013676119332698257)
('bishop', 0.00315101888811363)
('bit', 0.0027401488189103215)
('biting', 0.005343755074422907)
('bitter', 0.0009133829396367738)
('bitterer', 0.008040544968903485)
('black', 0.003007035310634762)
('blacker', 0.004447394030419183)
('blame', 0.0011629473175370896)
('blank', 0.0038048957380044292)
('blankets', 0.0068487714690699435)
('blaze', 0.00904575366799153)
('blazing', 0.00630203777622726)
('bleak', 0.011179736289758296)
('blended', 0.00315101888811363)
('blenkinship', 0.01608108993780697)
('bless', 0.0400781630581718)
('blessed', 0.006784315250993649)
('blessing', 0.0024593224598426426)
('blessings', 0.0026718775372114533)
('blew', 0.003477014385352449)
('blind', 0.004604479001113081)
('blindfold', 0.010028616539480026)
('blinds', 0.004889526080789855)
('blithe', 0.013755195302732792)
('blithest', 0.010028616539480026)
('block', 0.006784315250993649)
('blood', 0.0018530131633288408)
('blooded', 0.004889526080789855)
('bloodthirsty', 0.005412457305111513)
('bloom', 0.0026718775372114533)
('blooming', 0.00315101888811363)
('blot', 0.0034243857345349718)
('blotch', 0.008040544968903485)
('blue', 0.0005755598751391351)
('blunt', 0.00315101888811363)
('blush', 0.0029014545102133142)
('blushed', 0.016237371915334538)
('board', 0.0034888419526112693)
('boarding', 0.004447394030419183)
('boast', 0.0019024478690022146)
('boasted', 0.0026718775372114533)
('boats', 0.0022614384169978826)
('bob', 0.3510434571029628)
('body', 0.0005295521195839376)
('boiled', 0.013697542938139887)
('boisterous', 0.014668578242369565)
('bold', 0.004141806467605888)
('boldly', 0.0011629473175370896)
('bolts', 0.003726578763252765)
('bone', 0.0014363141639584312)
('bones', 0.005814736587685449)
('bonnet', 0.003726578763252765)
('bonneted', 0.008040544968903485)
('book', 0.0013668342321067099)
('books', 0.0009425017785322042)
('booming', 0.004064401827750404)
('booted', 0.005412457305111513)
('boots', 0.006228990771521591)
('bordered', 0.004064401827750404)
('bore', 0.0018850035570644084)
('born', 0.0014824105306630725)
('borne', 0.0018267658792735476)
('borough', 0.006052473398326944)
('both', 0.0)
('bothered', 0.006877597651366396)
('bottle', 0.0019024478690022146)
('bottles', 0.00315101888811363)
('bottom', 0.0006838059666349129)
('boughs', 0.004447394030419183)
('bought', 0.0012963751423055528)
('bound', 0.0)
('bounds', 0.0017385071926762244)
('bow', 0.0023258946350741792)
('bowed', 0.0019024478690022146)
('bowels', 0.008128803655500809)
('bowl', 0.005343755074422907)
('bowls', 0.004889526080789855)
('box', 0.0023888942122289986)
('boxes', 0.004152660514347727)
('boy', 0.027401488189103214)
('boys', 0.01296375142305553)
('braided', 0.006877597651366396)
('bran', 0.008040544968903485)
('branch', 0.001035451616901472)
('branched', 0.004447394030419183)
('brandy', 0.0034243857345349718)
('brave', 0.0034888419526112693)
('brawn', 0.02005723307896005)
('brazier', 0.006877597651366396)
('breach', 0.0)
('breadth', 0.0014363141639584312)
('break', 0.0003706026326657681)
('breast', 0.003185192282971998)
('breasts', 0.00315101888811363)
('breath', 0.00730706351709419)
('breathless', 0.00630203777622726)
('bred', 0.004152660514347727)
('breeches', 0.0034243857345349718)
('breezy', 0.006877597651366396)
('brewing', 0.0034243857345349718)
('brick', 0.0029014545102133142)
('bricks', 0.0026718775372114533)
('bridge', 0.0019024478690022146)
('bridle', 0.0034243857345349718)
('brief', 0.003106354850704416)
('briefly', 0.0020763302571738633)
('brigands', 0.006877597651366396)
('bright', 0.007962980707429996)
('brighter', 0.0020763302571738633)
('brightest', 0.0034243857345349718)
('brightness', 0.008704363530639943)
('brilliant', 0.0007962980707429995)
('brimful', 0.006877597651366396)
('bring', 0.0006178108061812605)
('brings', 0.001035451616901472)
('brisk', 0.0068487714690699435)
('briskly', 0.00745315752650553)
('bristling', 0.003726578763252765)
('britain', 0.0058029090204266285)
('broad', 0.0008201005392640259)
('broadwise', 0.010028616539480026)
('broke', 0.0023022395005565404)
('broken', 0.0010934673856853679)
('brooch', 0.008040544968903485)
('brood', 0.010824914610223026)
('brother', 0.003453359250834811)
('brothers', 0.0023022395005565404)
('brought', 0.0005295521195839376)
('brow', 0.004750297848398814)
('browed', 0.006877597651366396)
('brown', 0.006481875711527765)
('brushed', 0.003726578763252765)
('bubbling', 0.0034243857345349718)
('buck', 0.004889526080789855)
('buff', 0.016237371915334538)
('building', 0.001592596141485999)
('built', 0.0009425017785322042)
('bull', 0.0020763302571738633)
('bumping', 0.006052473398326944)
('bunches', 0.006877597651366396)
('bundle', 0.011307192084989415)
('burdensome', 0.008040544968903485)
('burial', 0.004918644919685285)
('buried', 0.0034888419526112693)
('burning', 0.0009133829396367738)
('burnt', 0.0022614384169978826)
('burst', 0.001592596141485999)
('burying', 0.003726578763252765)
('business', 0.002294725851530396)
('bustle', 0.004889526080789855)
('busy', 0.002877799375695676)
('butlers', 0.008040544968903485)
('butter', 0.003726578763252765)
('button', 0.0034243857345349718)
('buttoning', 0.008040544968903485)
('buttons', 0.0068487714690699435)
('buy', 0.008692535963381124)
('bye', 0.010687510148845813)
('bygone', 0.0034243857345349718)
('c', 0.0)
('cab', 0.00745315752650553)
('cable', 0.004889526080789855)
('cains', 0.008040544968903485)
('cake', 0.017789576121676733)
('caked', 0.006877597651366396)
('cakes', 0.004447394030419183)
('calculate', 0.0)
('calculated', 0.0)
('calendar', 0.005412457305111513)
('calico', 0.005412457305111513)
('call', 0.0016402010785280519)
('called', 0.0010591042391678751)
('calling', 0.002877799375695676)
('calm', 0.0006838059666349129)
('calmly', 0.0022614384169978826)
('calves', 0.003726578763252765)
('camden', 0.012104946796653889)
('came', 0.008248706188255657)
('can', 0.0)
('candied', 0.010028616539480026)
('candle', 0.014534311800217047)
('candles', 0.0022614384169978826)
('canisters', 0.006877597651366396)
('cannon', 0.0024593224598426426)
('cannot', 0.0)
('canst', 0.004447394030419183)
('cant', 0.006052473398326944)
('cap', 0.010381651285869318)
('capable', 0.0007962980707429995)
('capacious', 0.01334218209125755)
('capacity', 0.0015834326161329381)
('capital', 0.001035451616901472)
('captive', 0.0029014545102133142)
('card', 0.0003586393994893763)
('care', 0.001075918198468129)
('cared', 0.001035451616901472)
('carefully', 0.0004712508892661021)
('carelessly', 0.0020763302571738633)
('cares', 0.003477014385352449)
('careworn', 0.006877597651366396)
('caring', 0.008128803655500809)
('carol', 0.07236490472013136)
('caroline', 0.016237371915334538)
('carriages', 0.00315101888811363)
('carried', 0.0013668342321067099)
('carriers', 0.004447394030419183)
('carry', 0.0)
('carrying', 0.0003706026326657681)
('carts', 0.014668578242369565)
('carving', 0.004064401827750404)
('case', 0.0004412934329866147)
('cash', 0.0029014545102133142)
('cask', 0.004447394030419183)
('casks', 0.005412457305111513)
('cast', 0.0011118078979973044)
('cat', 0.001592596141485999)
('catch', 0.003106354850704416)
('catching', 0.003477014385352449)
('caught', 0.0023022395005565404)
('cause', 0.0)
('caused', 0.0011511197502782702)
('caustic', 0.024121634906710456)
('cautiously', 0.0017385071926762244)
('caverns', 0.004447394030419183)
('cease', 8.825868659732292e-05)
('ceased', 0.0027352238665396514)
('ceiling', 0.007377967379527929)
('celebrated', 0.0017385071926762244)
('celestial', 0.004889526080789855)
('cell', 0.0024593224598426426)
('cellar', 0.009453056664340891)
('cellars', 0.004447394030419183)
('centre', 0.0023258946350741792)
('certain', 0.0)
('certainly', 0.0007172787989787526)
('cesspools', 0.010028616539480026)
('chafed', 0.004889526080789855)
('chain', 0.01035451616901472)
('chains', 0.007377967379527929)
('chair', 0.007248161318310305)
('chairs', 0.005707343607006645)
('chaise', 0.004889526080789855)
('chalked', 0.006052473398326944)
('challenge', 0.0015834326161329381)
('chamber', 0.004141806467605888)
('chambers', 0.00630203777622726)
('chance', 0.0025942184286603773)
('change', 0.0)
('changed', 0.0028275053355966127)
('changing', 0.0011629473175370896)
('channels', 0.004064401827750404)
('chapel', 0.0034243857345349718)
('character', 0.0011511197502782702)
('characters', 0.0014363141639584312)
('charcoal', 0.004064401827750404)
('charge', 0.0007060694927785834)
('charged', 0.0014363141639584312)
('charges', 0.00017931969974468816)
('charitable', 0.0003586393994893763)
('charities', 0.00017931969974468816)
('charity', 0.0020763302571738633)
('charles', 0.005185500569222211)
('charwoman', 0.006877597651366396)
('chattering', 0.0068487714690699435)
('cheap', 0.008015632611634361)
('cheapness', 0.010028616539480026)
('cheats', 0.008040544968903485)
('check', 0.0)
('checked', 0.0017385071926762244)
('checks', 8.825868659732292e-05)
('cheek', 0.004308942491875294)
('cheeked', 0.006877597651366396)
('cheer', 0.004152660514347727)
('cheerful', 0.014250893545196444)
('cheerfully', 0.0019024478690022146)
('cheerfulness', 0.0034243857345349718)
('cheery', 0.004064401827750404)
('cheese', 0.004064401827750404)
('cherry', 0.004064401827750404)
('chestnuts', 0.030262366991634728)
('chief', 0.0)
('child', 0.00683417116053355)
('childish', 0.003477014385352449)
('children', 0.0018534324185437816)
('chill', 0.0020763302571738633)
('chilling', 0.005412457305111513)
('chilly', 0.004064401827750404)
('chime', 0.006877597651366396)
('chimes', 0.00977905216157971)
('chimney', 0.008704363530639943)
('chimneys', 0.003726578763252765)
('chin', 0.013568630501987297)
('chink', 0.010028616539480026)
('chinked', 0.006052473398326944)
('chirrup', 0.010028616539480026)
('choice', 0.001035451616901472)
('choked', 0.013697542938139887)
('choose', 0.0)
('choosing', 0.0024593224598426426)
('chorus', 0.0022614384169978826)
('chose', 0.0031668652322658763)
('chosen', 0.0005755598751391351)
('christian', 0.006228990771521591)
('christmas', 0.30879985103513574)
('chuckle', 0.015755094440568152)
('chuckled', 0.004064401827750404)
('church', 0.011667376280749975)
('churches', 0.0026718775372114533)
('churchyard', 0.008894788060838366)
('cinnamon', 0.010028616539480026)
('circle', 0.0004712508892661021)
('city', 0.0)
('clad', 0.0024593224598426426)
('claim', 0.0)
('clanked', 0.010028616539480026)
('clanking', 0.006052473398326944)
('clap', 0.0026718775372114533)
('clapped', 0.0058029090204266285)
('clapping', 0.01334218209125755)
('clash', 0.013697542938139887)
('clasped', 0.011307192084989415)
('clasping', 0.004447394030419183)
('claw', 0.00745315752650553)
('clear', 0.0027336684642134197)
('cleared', 0.005707343607006645)
('clearest', 0.00315101888811363)
('clearly', 0.0)
('clergyman', 0.003726578763252765)
('clerk', 0.049324726673626355)
('clicking', 0.006052473398326944)
('climate', 0.005707343607006645)
('cling', 0.0026718775372114533)
('clock', 0.011389967785916194)
('clocks', 0.005412457305111513)
('close', 0.0014345575979575053)
('closed', 0.002877799375695676)
('closely', 0.0007412052653315362)
('closet', 0.016257607311001617)
('cloth', 0.003889125426916659)
('clothed', 0.0014363141639584312)
('clothes', 0.0027352238665396514)
('cloud', 0.0006838059666349129)
('clouds', 0.0025927502846111055)
('clucked', 0.010028616539480026)
('clue', 0.0034243857345349718)
('clung', 0.0025927502846111055)
('clustered', 0.007377967379527929)
('clutching', 0.008894788060838366)
('coach', 0.011179736289758296)
('coaches', 0.004447394030419183)
('coal', 0.004750297848398814)
('coarse', 0.0015834326161329381)
('coat', 0.0023258946350741792)
('coats', 0.0029014545102133142)
('cock', 0.004918644919685285)
('codes', 0.0)
('coffee', 0.00315101888811363)
('coffin', 0.0024593224598426426)
('coil', 0.004889526080789855)
('cold', 0.014137526677983065)
('colder', 0.004447394030419183)
('coldest', 0.004889526080789855)
('collapsed', 0.0034243857345349718)
('collar', 0.0031668652322658763)
('collars', 0.008894788060838366)
('collection', 0.0007172787989787526)
('colour', 0.011307192084989415)
('coloured', 0.0024593224598426426)
('combustion', 0.005412457305111513)
('come', 0.0)
('comely', 0.010824914610223026)
('comes', 0.0008201005392640259)
('comfort', 0.0023888942122289986)
('comfortable', 0.004308942491875294)
('comforter', 0.030262366991634728)
('comforts', 0.00315101888811363)
('comical', 0.004064401827750404)
('coming', 0.0028691151959150106)
('command', 0.0004712508892661021)
('commercial', 0.0)
('committed', 0.00017651737319464584)
('common', 0.0005379590992340645)
('communicated', 0.0022614384169978826)
('compactness', 0.010028616539480026)
('companion', 0.0007962980707429995)
('companions', 0.001035451616901472)
('company', 0.003007035310634762)
('competent', 0.003726578763252765)
('compilation', 0.00017931969974468816)
('compliance', 0.0)
('comply', 0.001075918198468129)
('complying', 0.0005379590992340645)
('composed', 0.0012963751423055528)
('compound', 0.0022614384169978826)
('compounded', 0.004447394030419183)
('comprehensive', 0.005343755074422907)
('compressed', 0.0)
('compulsion', 0.005412457305111513)
('computer', 0.0)
('computers', 0.0)
('concealed', 0.002070903233802944)
('concept', 0.0003586393994893763)
('concerning', 0.0003586393994893763)
('condemn', 0.00315101888811363)
('condemned', 0.0014363141639584312)
('condensed', 0.0026718775372114533)
('condescension', 0.004889526080789855)
('condition', 0.0009425017785322042)
('conducive', 0.005412457305111513)
('conduct', 0.00517725808450736)
('conducted', 0.0028726283279168624)
('conducting', 0.0068487714690699435)
('conference', 0.004064401827750404)
('conferred', 0.00315101888811363)
('confess', 0.002070903233802944)
('confidence', 0.0003706026326657681)
('confidential', 0.004447394030419183)
('confirmation', 0.00017931969974468816)
('confirmed', 0.00017931969974468816)
('conflict', 0.0015834326161329381)
('confronting', 0.005412457305111513)
('confused', 0.0019024478690022146)
('congealed', 0.006877597651366396)
('congenial', 0.0029014545102133142)
('connected', 0.0027401488189103215)
('connecting', 0.00315101888811363)
('conscious', 0.004141806467605888)
('consciousness', 0.0028726283279168624)
('consent', 0.004522876833995765)
('consequence', 0.0013676119332698257)
('consequences', 0.0011629473175370896)
('consequential', 0.0)
('consequently', 0.0017385071926762244)
('consider', 0.0009133829396367738)
('considerable', 0.0)
('considered', 8.825868659732292e-05)
('considering', 0.0020763302571738633)
('consolation', 0.0026718775372114533)
('conspicuous', 0.0022614384169978826)
('constant', 0.00017931969974468816)
('constantly', 0.0006838059666349129)
('contact', 0.0003530347463892917)
('contagious', 0.003726578763252765)
('contain', 0.0)
('contained', 0.0007962980707429995)
('containing', 0.00017931969974468816)
('content', 0.0017266796254174054)
('contented', 0.0022614384169978826)
('contents', 0.0011511197502782702)
('continued', 0.0005467336928426839)
('contortions', 0.006052473398326944)
('contract', 0.0)
('contracted', 0.0017385071926762244)
('contradiction', 0.003726578763252765)
('contrary', 0.0015834326161329381)
('contrasting', 0.003726578763252765)
('contributions', 0.0)
('control', 0.001035451616901472)
('convenience', 0.0029014545102133142)
('convenient', 0.0028726283279168624)
('conversation', 0.0013676119332698257)
('conversations', 0.0034243857345349718)
('conversed', 0.00315101888811363)
('convert', 0.00017931969974468816)
('conveyed', 0.008015632611634361)
('convinced', 0.0023258946350741792)
('cook', 0.0038048957380044292)
('cooked', 0.004064401827750404)
('cooking', 0.00745315752650553)
('cooks', 0.004889526080789855)
('coolly', 0.003726578763252765)
('copied', 0.0003586393994893763)
('copies', 0.0)
('copper', 0.004152660514347727)
('copy', 0.0)
('copying', 0.000896598498723441)
('copyright', 0.0)
('cordially', 0.003726578763252765)
('core', 0.004447394030419183)
('cork', 0.004889526080789855)
('corner', 0.006838059666349129)
('corners', 0.001035451616901472)
('cornhill', 0.024121634906710456)
('corporation', 0.00017651737319464584)
('corpse', 0.0024593224598426426)
('correct', 0.0028726283279168624)
('corroborated', 0.00315101888811363)
('corrupt', 0.0)
('corrupted', 0.004447394030419183)
('cost', 0.0)
('costs', 0.0)
('cosy', 0.008040544968903485)
('couch', 0.0029014545102133142)
('could', 0.0)
('couldn', 0.018686972314564773)
('count', 0.0027401488189103215)
('countenance', 0.0017385071926762244)
('counter', 0.007377967379527929)
('countess', 0.004447394030419183)
('counting', 0.013568630501987297)
('countries', 0.00017931969974468816)
('country', 0.0)
('couple', 0.005185500569222211)
('couples', 0.004064401827750404)
('courage', 0.0005755598751391351)
('course', 0.0)
('courses', 0.0038048957380044292)
('court', 0.002877799375695676)
('courts', 0.0020763302571738633)
('cousin', 0.0020763302571738633)
('cousins', 0.0029014545102133142)
('cover', 0.0009133829396367738)
('covered', 0.0011118078979973044)
('covering', 0.0011629473175370896)
('coverley', 0.010028616539480026)
('covers', 0.0015834326161329381)
('covetous', 0.013755195302732792)
('cow', 0.0034243857345349718)
('cracked', 0.004522876833995765)
('cracking', 0.003726578763252765)
('crackled', 0.004889526080789855)
('crammed', 0.004064401827750404)
('cramp', 0.004889526080789855)
('crashing', 0.003726578763252765)
('cratchit', 0.46131636081608124)
('cratchits', 0.14040063155272037)
('cravat', 0.00977905216157971)
('created', 0.0)
('creating', 0.0007172787989787526)
('creation', 0.0005379590992340645)
('creature', 0.002877799375695676)
('creatures', 0.0017266796254174054)
('credentials', 0.010824914610223026)
